title,rating,clusters
"Eyes Without a Face (Yeux sans visage, Les) (1959)",3.0,2
Tales from the Crypt Presents: Bordello of Blood (1996),2.5416666666666665,4
"Spitfire Grill, The (1996)",3.2857142857142856,3
Escape from L.A. (1996),2.9204545454545454,1
Basquiat (1996),2.833333333333333,3
Tin Cup (1996),3.1744186046511627,0
"Godfather, The (1972)",4.2890625,2
Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),3.8333333333333335,1
Bound (1996),4.0,0
Carpool (1996),1.75,4
Kansas City (1996),3.6666666666666665,0
Gone Fishin' (1997),1.0,4
Nothing to Lose (1994),3.5,5
Supercop 2 (Project S) (Chao ji ji hua) (1993),5.0,1
"Relic, The (1997)",3.0,2
"Island of Dr. Moreau, The (1996)",2.740740740740741,1
First Kid (1996),2.1,1
"Trigger Effect, The (1996)",2.0,3
Bogus (1996),2.5,0
Bulletproof (1996),2.6666666666666665,1
Land Before Time III: The Time of the Great Giving (1995),2.1666666666666665,2
1-900 (06) (1994),4.0,3
Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),3.8,1
Twelfth Night (1996),3.5384615384615383,0
Mother Night (1996),3.6666666666666665,3
Wild Reeds (Les roseaux sauvages) (1994),2.5,3
For Whom the Bell Tolls (1943),3.75,0
"Philadelphia Story, The (1940)",4.310344827586206,0
Singin' in the Rain (1952),4.074468085106384,0
"American in Paris, An (1951)",3.7083333333333335,1
Funny Face (1957),3.0,2
Breakfast at Tiffany's (1961),3.8472222222222223,3
Vertigo (1958),4.025,0
Rear Window (1954),4.261904761904762,1
It Happened One Night (1934),4.321428571428571,4
Gaslight (1944),4.142857142857143,3
"Gay Divorcee, The (1934)",3.5,0
North by Northwest (1959),4.1842105263157885,1
"Apartment, The (1960)",3.962962962962963,0
Some Like It Hot (1959),4.01,4
Charade (1963),3.807692307692308,0
Casablanca (1942),4.24,3
"Maltese Falcon, The (1941)",4.170454545454546,1
My Fair Lady (1964),4.042857142857144,0
Sabrina (1954),3.7666666666666666,4
Roman Holiday (1953),4.057692307692308,0
"Little Princess, The (1939)",3.5,0
Meet Me in St. Louis (1944),4.1,3
"Wizard of Oz, The (1939)",3.8804347826086962,2
Gone with the Wind (1939),3.644444444444445,3
My Favorite Year (1982),3.388888888888889,4
Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),4.333333333333333,0
Citizen Kane (1941),4.043478260869565,3
2001: A Space Odyssey (1968),3.8944954128440368,2
All About Eve (1950),4.229166666666667,3
"Women, The (1939)",4.0,4
Rebecca (1940),4.166666666666667,0
Foreign Correspondent (1940),3.5,0
Notorious (1946),4.25,5
Spellbound (1945),3.8333333333333335,5
"Affair to Remember, An (1957)",3.9375,3
To Catch a Thief (1955),4.217391304347826,0
Father of the Bride (1950),3.25,4
"Band Wagon, The (1953)",3.8333333333333335,4
Ninotchka (1939),4.0,4
Love in the Afternoon (1957),3.5,0
Gigi (1958),3.25,3
"Adventures of Robin Hood, The (1938)",4.0,0
"Mark of Zorro, The (1940)",3.75,2
Laura (1944),4.333333333333333,0
"Ghost and Mrs. Muir, The (1947)",3.928571428571429,0
Lost Horizon (1937),4.0,3
Top Hat (1935),4.071428571428571,0
To Be or Not to Be (1942),2.5,0
My Man Godfrey (1936),3.75,4
Giant (1956),3.9166666666666665,3
East of Eden (1955),3.9166666666666665,3
"Thin Man, The (1934)",3.8571428571428568,4
His Girl Friday (1940),4.392857142857143,4
Around the World in 80 Days (1956),3.625,1
It's a Wonderful Life (1946),4.0344827586206895,0
Mr. Smith Goes to Washington (1939),4.083333333333333,3
Bringing Up Baby (1938),3.861111111111111,4
Penny Serenade (1941),4.0,3
Of Human Bondage (1934),3.5,3
Little Lord Fauntleroy (1936),4.0,3
"Inspector General, The (1949)",3.0,2
"39 Steps, The (1935)",4.045454545454546,3
Night of the Living Dead (1968),3.75,5
"African Queen, The (1951)",3.9705882352941178,0
Beat the Devil (1953),3.5,0
Cat on a Hot Tin Roof (1958),4.1,3
Meet John Doe (1941),3.9,0
"Farewell to Arms, A (1932)",3.0,2
Nothing Personal (1995),3.0,2
Dangerous Ground (1997),3.0,3
Picnic (1955),3.0,3
"Pompatus of Love, The (1996)",3.5,0
Fly Away Home (1996),3.5384615384615383,2
Bliss (1997),3.0,2
Grace of My Heart (1996),3.0,2
Maximum Risk (1996),2.9,5
Michael Collins (1996),3.3181818181818183,3
Infinity (1996),3.0,3
Big Night (1996),4.181818181818182,0
Last Man Standing (1996),2.5,1
Set It Off (1996),3.0,1
2 Days in the Valley (1996),3.0416666666666665,1
Extreme Measures (1996),2.5,1
"Glimmer Man, The (1996)",3.0,1
D3: The Mighty Ducks (1996),2.1875,1
"Chamber, The (1996)",3.5,3
"Apple Dumpling Gang, The (1975)",2.6,1
"Davy Crockett, King of the Wild Frontier (1955)",3.0,2
Escape to Witch Mountain (1975),3.055555555555556,2
"Love Bug, The (1969)",3.055555555555556,1
Herbie Rides Again (1974),2.9375,1
Old Yeller (1957),3.4444444444444446,2
"Parent Trap, The (1961)",3.208333333333333,0
Pollyanna (1960),2.9,1
Homeward Bound: The Incredible Journey (1993),2.95,2
"Shaggy Dog, The (1959)",2.9,1
Swiss Family Robinson (1960),3.5,2
That Darn Cat! (1965),2.4166666666666665,1
"20,000 Leagues Under the Sea (1954)",3.4705882352941178,2
Cool Runnings (1993),3.081081081081081,4
Angels in the Outfield (1994),2.333333333333333,1
Cinderella (1950),3.488095238095238,0
Winnie the Pooh and the Blustery Day (1968),3.615384615384616,0
"Three Caballeros, The (1945)",3.6666666666666665,0
"Sword in the Stone, The (1963)",3.58,0
Robin Hood: Prince of Thieves (1991),3.0178571428571432,2
Mary Poppins (1964),3.8873239436619715,1
Dumbo (1941),3.3857142857142857,0
Pete's Dragon (1977),2.7666666666666666,2
Bedknobs and Broomsticks (1971),3.4791666666666665,2
Alice in Wonderland (1951),3.375,2
"Fox and the Hound, The (1981)",3.575,0
Freeway (1996),3.1,0
"Sound of Music, The (1965)",3.9375,1
Die Hard (1988),3.8620689655172415,5
"Lawnmower Man, The (1992)",2.770833333333333,1
"Secret Agent, The (1996)",3.0,3
Secrets & Lies (1996),4.590909090909091,3
That Thing You Do! (1996),3.273809523809524,0
To Gillian on Her 37th Birthday (1996),2.4,3
Beautiful Thing (1996),4.5,3
"Long Kiss Goodnight, The (1996)",3.3181818181818183,5
"Ghost and the Darkness, The (1996)",3.4761904761904763,1
Looking for Richard (1996),3.9,2
Trees Lounge (1996),4.0,3
Normal Life (1996),3.0,0
Get on the Bus (1996),2.0,3
Shadow Conspiracy (1997),1.5,3
Jude (1996),3.071428571428572,3
Everyone Says I Love You (1996),3.466666666666667,0
William Shakespeare's Romeo + Juliet (1996),3.7222222222222223,3
Swingers (1996),3.6944444444444446,0
Sleepers (1996),3.672413793103448,3
Aladdin and the King of Thieves (1996),3.1538461538461537,0
Shall We Dance (1937),4.5,0
Crossfire (1947),3.5,0
Willy Wonka & the Chocolate Factory (1971),3.8739495798319328,1
Sleeper (1973),3.75,4
Bananas (1971),3.4090909090909087,4
"Fish Called Wanda, A (1988)",3.9225352112676055,4
Monty Python's Life of Brian (1979),3.926966292134832,4
Victor/Victoria (1982),3.5416666666666665,0
"Candidate, The (1972)",3.583333333333333,3
"Great Race, The (1965)",3.333333333333333,4
Bonnie and Clyde (1967),4.071428571428571,2
"Old Man and the Sea, The (1958)",3.5,2
Dial M for Murder (1954),4.1,5
Dirty Dancing (1987),3.3690476190476186,0
Reservoir Dogs (1992),4.202290076335878,5
Platoon (1986),3.9841269841269837,3
Weekend at Bernie's (1989),2.5476190476190474,4
Basic Instinct (1992),3.191489361702128,5
"Doors, The (1991)",3.4054054054054053,3
"Crying Game, The (1992)",3.4404761904761907,3
Glengarry Glen Ross (1992),3.6666666666666665,3
Sophie's Choice (1982),4.05,3
E.T. the Extra-Terrestrial (1982),3.766393442622951,0
"Christmas Carol, A (1938)",3.375,0
Days of Thunder (1990),2.7105263157894743,0
Top Gun (1986),3.3012048192771086,1
Rebel Without a Cause (1955),4.1,3
"Streetcar Named Desire, A (1951)",4.475,3
Children of the Corn IV: The Gathering (1996),4.666666666666667,3
Loser (1991),2.0,4
Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),4.125,3
Palookaville (1996),4.5,1
"Funeral, The (1996)",3.0,2
"Single Girl, A (Fille seule, La) (1995)",4.0,3
"Eighth Day, The (Huitième jour, Le) (1996)",3.5,3
Drunks (1995),3.0,3
"People vs. Larry Flynt, The (1996)",3.537037037037037,0
Glory Daze (1995),4.0,3
"Perfect Candidate, A (1996)",4.25,3
On Golden Pond (1981),3.6538461538461537,3
"Return of the Pink Panther, The (1975)",3.6875,4
Drop Dead Fred (1991),2.833333333333333,4
"Abyss, The (1989)",3.4758064516129035,1
"Fog, The (1980)",2.5,1
Escape from New York (1981),3.448717948717949,1
"Howling, The (1980)",2.9,1
Jean de Florette (1986),4.090909090909091,3
Manon of the Spring (Manon des sources) (1986),4.0625,3
Private Benjamin (1980),3.1153846153846154,4
Monty Python and the Holy Grail (1975),4.161764705882353,1
Hustler White (1996),4.0,3
"Line King: The Al Hirschfeld Story, The (1996)",4.0,3
When We Were Kings (1996),3.9,3
Wallace & Gromit: The Wrong Trousers (1993),4.035714285714286,0
"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",4.333333333333333,3
Lesson Faust (1994),5.0,1
"Children Are Watching Us, The (Bambini ci guardano, I) (1944)",3.5,3
"Tin Drum, The (Blechtrommel, Die) (1979)",3.6666666666666665,3
"Ruling Class, The (1972)",3.0,2
Mina Tannenbaum (1994),1.0,3
Dear God (1996),3.5,4
Best of the Best 3: No Turning Back (1995),2.5,1
Bob Roberts (1992),3.3529411764705883,4
Cinema Paradiso (Nuovo cinema Paradiso) (1989),4.161764705882353,3
"Cook the Thief His Wife & Her Lover, The (1989)",3.136363636363636,0
Delicatessen (1991),3.8333333333333335,0
"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",4.0,3
Enchanted April (1992),4.0,3
Paths of Glory (1957),4.541666666666667,3
"Grifters, The (1990)",3.6296296296296298,0
Hear My Song (1991),3.0,4
"English Patient, The (1996)",3.7111111111111112,3
Mediterraneo (1991),3.928571428571429,0
My Left Foot (1989),3.95,3
"Sex, Lies, and Videotape (1989)",3.5869565217391304,3
Passion Fish (1992),3.6,3
Strictly Ballroom (1992),3.6590909090909087,4
"Thin Blue Line, The (1988)",4.0,3
Tie Me Up! Tie Me Down! (¡Átame!) (1990),3.1666666666666665,0
Madonna: Truth or Dare (1991),3.5,0
Paris Is Burning (1990),4.5,3
One Flew Over the Cuckoo's Nest (1975),4.2030075187969915,3
Cheech and Chong's Up in Smoke (1978),3.5909090909090913,4
Star Wars: Episode V - The Empire Strikes Back (1980),4.2156398104265405,1
"Princess Bride, The (1987)",4.232394366197183,1
Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.2075,1
Brazil (1985),4.177966101694915,1
Aliens (1986),3.9642857142857135,1
"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",4.145833333333333,1
Withnail & I (1987),3.8571428571428568,4
12 Angry Men (1957),4.149122807017544,3
Lawrence of Arabia (1962),4.3,2
"Clockwork Orange, A (1971)",3.995833333333333,0
To Kill a Mockingbird (1962),4.120689655172414,3
Apocalypse Now (1979),4.219626168224299,0
Once Upon a Time in the West (C'era una volta il West) (1968),4.305555555555555,0
Star Wars: Episode VI - Return of the Jedi (1983),4.137755102040817,1
"Wings of Desire (Himmel über Berlin, Der) (1987)",3.8846153846153846,0
"Third Man, The (1949)",4.229166666666667,5
Goodfellas (1990),4.25,2
Alien (1979),3.9691780821917813,1
Army of Darkness (1993),4.03921568627451,1
"Big Blue, The (Grand bleu, Le) (1988)",3.4545454545454546,0
Ran (1985),4.433333333333334,3
"Killer, The (Die xue shuang xiong) (1989)",4.0,1
Psycho (1960),4.036144578313253,1
"Blues Brothers, The (1980)",3.809523809523809,1
"Godfather: Part II, The (1974)",4.25968992248062,2
Full Metal Jacket (1987),4.098039215686274,3
"Grand Day Out with Wallace and Gromit, A (1989)",4.089285714285714,2
Henry V (1989),4.0,0
Amadeus (1984),4.1842105263157885,3
"Quiet Man, The (1952)",3.5,3
Once Upon a Time in America (1984),4.0625,2
Raging Bull (1980),4.1875,3
Annie Hall (1977),3.8706896551724137,4
"Right Stuff, The (1983)",3.863636363636364,3
Stalker (1979),3.625,3
"Boot, Das (Boat, The) (1981)",4.2125,0
"Sting, The (1973)",3.9765625,4
Harold and Maude (1971),4.288461538461538,0
Trust (1990),4.333333333333333,0
"Seventh Seal, The (Sjunde inseglet, Det) (1957)",4.222222222222221,3
Local Hero (1983),4.055555555555555,4
"Terminator, The (1984)",3.896946564885496,5
Dead Alive (Braindead) (1992),4.05,0
Glory (1989),4.170731707317073,3
Rosencrantz and Guildenstern Are Dead (1990),3.96875,0
Manhattan (1979),4.106060606060606,0
Miller's Crossing (1990),4.225,0
Dead Poets Society (1989),3.9593023255813953,3
"Graduate, The (1967)",4.063291139240507,0
Touch of Evil (1958),4.264705882352942,5
"Femme Nikita, La (Nikita) (1990)",4.071428571428571,0
"Bridge on the River Kwai, The (1957)",4.122222222222222,2
8 1/2 (8½) (1963),4.071428571428571,3
Chinatown (1974),4.211864406779661,0
"Day the Earth Stood Still, The (1951)",3.82,5
"Treasure of the Sierra Madre, The (1948)",3.65625,1
Bad Taste (1987),3.0,0
Duck Soup (1933),3.804347826086957,0
Better Off Dead... (1985),3.685185185185185,4
"Shining, The (1980)",4.08256880733945,3
Stand by Me (1986),4.0054945054945055,2
M (1931),3.733333333333333,5
Evil Dead II (Dead by Dawn) (1987),4.044117647058823,1
"Great Escape, The (1963)",4.127906976744186,1
"Deer Hunter, The (1978)",3.825581395348837,3
Diva (1981),3.8,0
Groundhog Day (1993),3.944055944055944,0
Unforgiven (1992),4.111111111111111,3
"Manchurian Candidate, The (1962)",4.25,0
Pump Up the Volume (1990),3.611111111111111,0
Arsenic and Old Lace (1944),3.8793103448275854,0
Back to the Future (1985),4.038011695906433,1
Fried Green Tomatoes (1991),3.5,0
Patton (1970),4.121212121212121,3
Down by Law (1986),4.045454545454546,0
Akira (1988),3.743589743589744,1
Highlander (1986),3.7291666666666665,1
Cool Hand Luke (1967),4.271929824561403,3
Cyrano de Bergerac (1990),4.125,0
Young Frankenstein (1974),3.9927536231884058,4
Night on Earth (1991),4.125,0
Raise the Red Lantern (Da hong deng long gao gao gua) (1991),4.333333333333333,3
"Great Dictator, The (1940)",4.133333333333334,0
Fantasia (1940),3.783018867924529,0
High Noon (1952),4.2105263157894735,3
"Big Sleep, The (1946)",4.142857142857143,0
Heathers (1989),3.731707317073171,4
Somewhere in Time (1980),3.071428571428572,3
Ben-Hur (1959),3.941176470588236,1
This Is Spinal Tap (1984),4.0151515151515165,4
Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),3.863636363636364,3
Some Kind of Wonderful (1987),3.35,3
Indiana Jones and the Last Crusade (1989),4.046428571428572,1
Being There (1979),3.95,0
Gandhi (1982),3.8333333333333335,3
"Unbearable Lightness of Being, The (1988)",3.227272727272727,3
"Room with a View, A (1986)",3.7058823529411766,3
Real Genius (1985),3.675,4
Pink Floyd: The Wall (1982),3.760869565217391,3
"Killing Fields, The (1984)",4.017857142857143,3
My Life as a Dog (Mitt liv som hund) (1985),4.166666666666667,0
Forbidden Planet (1956),3.807692307692308,3
Field of Dreams (1989),3.5178571428571432,0
"Man Who Would Be King, The (1975)",4.029411764705882,2
Butch Cassidy and the Sundance Kid (1969),3.943548387096774,1
"Paris, Texas (1984)",3.5,3
Until the End of the World (Bis ans Ende der Welt) (1991),2.7,2
When Harry Met Sally... (1989),3.8588235294117648,4
Hype! (1996),5.0,3
Female Perversions (1996),2.5,3
Blue Juice (1995),2.0,0
Alien³ (a.k.a. Alien 3) (1992),3.148936170212766,1
"American Werewolf in London, An (1981)",3.4130434782608696,0
Amityville 1992: It's About Time (1992),1.5,3
Amityville 3-D (1983),1.6666666666666667,3
Amityville: Dollhouse (1996),1.1666666666666667,3
Amityville: A New Generation (1993),1.25,3
Amityville II: The Possession (1982),1.125,3
"Amityville Horror, The (1979)",2.6333333333333333,3
"Amityville Curse, The (1990)",0.75,3
Blood for Dracula (Andy Warhol's Dracula) (1974),2.75,3
April Fool's Day (1986),1.5,3
Audrey Rose (1977),2.0,3
"Believers, The (1987)",3.6666666666666665,1
"Birds, The (1963)",3.602272727272727,1
"Blob, The (1958)",3.0,2
Blood Beach (1981),1.0,1
Body Parts (1991),1.0,1
"Body Snatcher, The (1945)",4.5,3
Dracula (Bram Stoker's Dracula) (1992),3.4655172413793105,0
"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",3.1666666666666665,3
Burnt Offerings (1976),3.75,3
Candyman (1992),2.5,1
Cape Fear (1991),3.78,3
Cape Fear (1962),3.9642857142857135,0
Carrie (1976),3.3472222222222223,3
Cat People (1982),2.8125,3
"Nightmare on Elm Street, A (1984)",3.0,2
"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",3.53125,3
Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),5.0,3
"Omen, The (1976)",3.8181818181818175,5
Blood and Wine (Blood & Wine) (1996),2.333333333333333,0
Albino Alligator (1996),2.25,1
"Mirror Has Two Faces, The (1996)",3.375,0
Breaking the Waves (1996),4.071428571428571,3
Nightwatch (1997),2.0,1
Star Trek: First Contact (1996),3.879120879120879,1
Shine (1996),4.0,3
Sling Blade (1996),3.8404255319148937,3
Jingle All the Way (1996),2.861111111111111,1
Paradise Lost: The Child Murders at Robin Hood Hills (1996),4.083333333333333,3
"Preacher's Wife, The (1996)",3.5,3
Ridicule (1996),3.583333333333333,3
"Crucible, The (1996)",3.9,3
101 Dalmatians (1996),3.0744680851063837,2
Die Hard 2 (1990),3.4044117647058822,5
Star Trek: The Motion Picture (1979),3.0444444444444443,2
Star Trek VI: The Undiscovered Country (1991),3.345238095238096,1
Star Trek V: The Final Frontier (1989),2.6666666666666665,1
Star Trek II: The Wrath of Khan (1982),3.766129032258065,1
Star Trek III: The Search for Spock (1984),3.261904761904762,1
Star Trek IV: The Voyage Home (1986),3.476744186046512,1
Batman Returns (1992),3.025,1
Young Guns (1988),3.1,1
Young Guns II (1990),3.0,1
Grease (1978),3.1397058823529416,0
Grease 2 (1982),2.0789473684210527,0
Marked for Death (1990),1.875,1
Under Siege (1992),2.8541666666666665,5
Jaws (1975),4.0054945054945055,1
Jaws 2 (1978),2.617647058823529,1
Jaws 3-D (1983),1.4166666666666667,1
My Fellow Americans (1996),2.6666666666666665,4
Mars Attacks! (1996),3.0930232558139537,1
Citizen Ruth (1996),4.125,0
Jerry Maguire (1996),3.594117647058824,3
Raising Arizona (1987),3.9913793103448274,4
Tin Men (1987),3.0,2
Sneakers (1992),3.4782608695652173,1
Bastard Out of Carolina (1996),4.0,3
In Love and War (1996),2.5,1
Marvin's Room (1996),3.1,3
Ghosts of Mississippi (1996),3.333333333333333,3
Beavis and Butt-Head Do America (1996),2.9354838709677415,2
La Cérémonie (1995),4.5,0
Scream (1996),3.2,0
"Last of the Mohicans, The (1992)",3.8333333333333335,1
Michael (1996),2.5,0
Hamlet (1996),4.0,0
Some Mother's Son (1996),3.5,3
"Whole Wide World, The (1996)",4.25,3
Mother (1996),3.0,4
"Thieves (Voleurs, Les) (1996)",2.5,0
Evita (1996),3.4166666666666665,3
"Portrait of a Lady, The (1996)",3.25,3
Walkabout (1971),4.25,2
Murder at 1600 (1997),2.75,0
Hearts and Minds (1996),4.0,3
Fierce Creatures (1997),3.0,4
Zeus and Roxanne (1997),1.0,3
Turbulence (1997),1.0,1
Angel Baby (1995),3.0,3
First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),3.575,1
Underworld (1996),3.0,2
Beverly Hills Ninja (1997),2.46875,1
Metro (1997),2.7142857142857144,1
"Cement Garden, The (1993)",4.25,3
Dante's Peak (1997),2.625,1
Meet Wally Sparks (1997),2.1666666666666665,4
Amos & Andrew (1993),1.5,4
Benny & Joon (1993),3.4736842105263164,4
Prefontaine (1997),3.5,3
McHale's Navy (1997),2.142857142857143,4
Kolya (Kolja) (1996),4.428571428571429,0
Gridlock'd (1997),3.375,3
Waiting for Guffman (1996),3.875,4
"Beautician and the Beast, The (1997)",1.8333333333333333,4
SubUrbia (1997),3.75,0
"Pest, The (1997)",2.0,4
Fools Rush In (1997),3.083333333333333,0
Touch (1997),4.0,3
Absolute Power (1997),2.6666666666666665,1
